Response,Coverage,Gender,Income,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Total Claim Amount,Vehicle Size,Location Code_Suburban,Location Code_Urban,Marital Status_Married,Marital Status_Single,Policy Type_Personal Auto,Policy Type_Special Auto,Education_College,Education_Doctor,Education_High School or Below,Education_Master,Renew Offer Type_Offer2,Renew Offer Type_Offer3,Renew Offer Type_Offer4,Policy_Corporate L2,Policy_Corporate L3,Policy_Personal L1,Policy_Personal L2,Policy_Personal L3,Policy_Special L1,Policy_Special L2,Policy_Special L3,Sales Channel_Branch,Sales Channel_Call Center,Sales Channel_Web,EmploymentStatus_Employed,EmploymentStatus_Medical Leave,EmploymentStatus_Retired,EmploymentStatus_Unemployed,Vehicle Class_Luxury Car,Vehicle Class_Luxury SUV,Vehicle Class_SUV,Vehicle Class_Sports Car,Vehicle Class_Two-Door Car,Days_Since,Customer Lifetime Value_log,Monthly Premium Auto_log
0,0.7919988732128163,1,-1.239616841886121,-1.002411971533335,-0.46819011544115546,0,1.0,0.17681338328229945,0.16668205652332244,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.6963997220054661,-0.9098583339308689,0.3174216427694195
0,-0.7328994631965141,1,-1.239616841886121,-1.399524757428223,1.1086185748962114,0,4.0,-0.36264468300771535,0.16668205652332244,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.6111257627052162,-0.2704398420938476,-0.8419926609278521
0,0.7919988732128163,0,-1.239616841886121,0.4867609755724946,1.466984186336522,0,8.5,-0.20280525595882196,0.16668205652332244,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6786428717110634,-0.16728951397983638,-0.4573871257993419
0,-0.7328994631965141,0,0.8098105299649279,-0.10890820326983729,-1.1132482160337147,0,5.0,-1.2523740871854798,2.027897098435336,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.38728161954206025,-0.31399493502979753,-1.0511196580030053
0,0.7919988732128163,1,-1.239616841886121,-0.5060209891647253,1.1802916971842734,0,1.0,1.3361091548506532,0.16668205652332244,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.7390367016555911,-1.2658996814640138,-0.3232529587442013
0,0.7919988732128163,0,0.6866302603535265,-0.10890820326983729,0.9652723303200871,0,2.0,0.2167732400445226,2.027897098435336,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.6893021166235946,1.6483391526428293,0.38995749879142894
0,-0.7328994631965141,0,-0.47311428231864905,1.4795429403097144,-0.9340654103135593,0,7.0,-1.2482290554060194,0.16668205652332244,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1.3288568113754688,-0.35847486541370566,-1.0511196580030053
0,-0.7328994631965141,0,0.6334672097328923,1.3802647438359925,1.2161282583283046,0,1.0,0.3366528103311926,-1.6945329853886917,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.29134841532927913,-0.652945118353337,0.599084495866579
0,-0.7328994631965141,1,-1.239616841886121,-0.3074645962172813,0.9652723303200871,1,2.0,-0.5224841100566086,-1.6945329853886917,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.4618963339297789,0.1182933287160597,-1.2733253582685835
0,-0.7328994631965141,1,2.033877426143431,-0.9031337750596131,-1.5074503886180564,4,5.0,-0.7920074165390518,0.16668205652332244,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1.9897299959524055,0.7120551778160646,1.0139381589442868
0,-0.7328994631965141,0,-1.239616841886121,-1.1016901680070572,0.7860895245999318,0,4.0,-0.18834827095548892,0.16668205652332244,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2.3095073433283426,0.5219439714892413,0.8913696824772673
0,0.7919988732128163,1,1.6652912479395665,-1.2009683644807791,-0.754882604593404,1,1.0,0.04281750658361973,0.16668205652332244,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.7177182118305285,-1.166341416998924,-0.4573871257993419
0,0.7919988732128163,1,-1.239616841886121,-1.399524757428223,-0.5040266765851865,0,2.0,2.2563898055990097,0.16668205652332244,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,-0.6644219872678724,1.7134462407043902,2.342823878997781
1,-0.7328994631965141,1,0.893521760756428,0.7845955649936606,-1.0415750937456525,0,2.0,-0.623749871240255,0.16668205652332244,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-0.29134841532927913,0.3801459842909844,-1.1053822934054218
0,-0.7328994631965141,0,0.6376807518254255,0.8838737614673825,1.7536766754887705,0,2.0,-1.1760420320384217,-1.6945329853886917,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,-0.7710144363931848,1.706128226765662,-0.8931321558996411
0,0.7919988732128163,0,-0.3164231857525693,-0.8038555785858912,1.8253497977768327,0,2.0,0.23675316842563432,0.16668205652332244,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.028428932046657973,1.13829164584587,0.4256777349522435
0,2.3168972096221467,1,0.23054724713440153,-1.300246560954501,-1.6866331943382116,0,1.0,0.07706752022551448,0.16668205652332244,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.3095073433283426,-0.70083835650991,0.4960589176246241
0,0.7919988732128163,0,-0.5402346911207996,0.3874827790987726,0.10519486286334156,0,1.0,-0.08292568567215222,0.16668205652332244,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.03908817695918921,-1.0499222194458089,-0.19399749332177518
1,0.7919988732128163,1,-0.20999832961850715,0.8838737614673825,1.6820035532007083,4,1.0,0.09689366975785287,0.16668205652332244,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-0.9202438651686221,-0.9404177597141702,0.16775179852585057
1,-0.7328994631965141,0,1.2112820874691104,0.9831519579411045,-0.6832094823053418,0,3.0,-0.32268482624549194,0.16668205652332244,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.3588655243351263,-0.14435631792287681,-0.7418696010843346
0,-0.7328994631965141,1,0.8169208822460777,0.4867609755724946,0.5352335965917143,0,5.0,-1.2745582470529315,0.16668205652332244,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.9202438651686221,-0.30786502268468363,-1.160486243424468
0,0.7919988732128163,1,-1.239616841886121,-0.6052991856384472,-0.18149762628890695,0,2.0,2.2563898055990097,2.027897098435336,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,-0.47255557884231014,1.7134462407043902,1.3853902511979799
0,-0.7328994631965141,1,-0.5599527513819512,0.18892638615132865,-1.3641041440419321,0,7.0,-0.9709443917319854,0.16668205652332244,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.7710144363931848,-0.4115984114577008,-1.160486243424468
1,0.7919988732128163,0,-0.1267808732909757,1.6780993332571583,0.39188735201559005,0,2.0,-0.09404070297990805,0.16668205652332244,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-0.7283774567430598,1.7134462407043902,0.05121238810401952
0,-0.7328994631965141,0,-1.239616841886121,-0.6052991856384472,1.7178401143447395,0,2.0,-0.3251764398641988,0.16668205652332244,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.7283774567430598,0.36403079388952053,-0.7915785733636962
0,-0.7328994631965141,1,-1.239616841886121,-0.20818639974355926,0.2485411074394658,0,2.0,2.005581472736649,0.16668205652332244,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,-0.7390367016555911,1.7134462407043902,0.8284630211325256
0,0.7919988732128163,0,-0.5947803102405462,1.0824301544148265,-0.1456610651448759,0,1.0,2.2563898055990097,2.027897098435336,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.3095073433283426,-0.3428263190555867,1.3030514278242669
0,-0.7328994631965141,0,-0.5042879101438754,-0.6052991856384472,-0.3965169931530933,1,8.5,-0.4600422634570174,0.16668205652332244,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1.0090794639995317,-0.2965402004668306,-0.9450182391698069
1,2.3168972096221467,1,0.9606092512609806,1.7773775297308803,-0.8623922880254972,0,1.0,1.3356492293867757,0.16668205652332244,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,-0.7390367016555911,-0.02678633276562661,1.9832943021685054
0,-0.7328994631965141,0,2.0333836516794626,0.08964818967760667,-0.8265557268814661,1,5.0,-1.5412653659801165,0.16668205652332244,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-0.6963997220054661,-0.2755763548991586,-1.1053822934054218
0,-0.7328994631965141,0,-0.20716735602508637,1.2809865473622704,-0.03815138171278269,0,3.0,0.17876615072002291,-1.6945329853886917,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-0.44057784410471645,-0.07399446653556917,-0.5967827795020605
0,0.7919988732128163,1,-0.734650156734091,-0.3074645962172813,-0.03815138171278269,0,2.0,1.116294490773004,0.16668205652332244,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,-0.600466517792685,1.4084093702940368,1.1324202496994542
0,0.7919988732128163,1,-0.04715151140161712,-0.8038555785858912,1.2878013806163666,0,8.0,-0.8211482336575748,2.027897098435336,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.600466517792685,0.8174302070222651,1.1902123129801514
0,-0.7328994631965141,0,-1.239616841886121,0.2882045826250506,1.1086185748962114,0,2.0,-0.6131658829665034,2.027897098435336,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,-0.3233261500668728,1.1867336399137411,0.6992075557100995
0,-0.7328994631965141,1,-1.239616841886121,-1.002411971533335,-0.9699019714575904,0,1.0,-0.5224841100566086,0.16668205652332244,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.6750812321804036,-1.7050156756663029,-1.2733253582685835
0,-0.7328994631965141,0,1.3148759700097516,1.1817083508885484,-0.0023148205687516274,0,6.0,-0.5897484037449365,-1.6945329853886917,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-0.3126669051543416,-0.1066114518255796,-0.7418696010843346
0,0.7919988732128163,1,1.2043363266759501,1.8766557262046024,-1.6507966331941806,0,2.0,-1.4444278895230984,0.16668205652332244,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.3482062794225951,0.8873141499696902,-0.15193624998145272
0,0.7919988732128163,0,0.2978980840197375,-0.8038555785858912,-1.3999407051859631,0,8.0,-1.4053261748473287,0.16668205652332244,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,-0.7496959465681223,0.9450074787087153,1.4658646381793219
0,-0.7328994631965141,0,-1.239616841886121,-0.9031337750596131,0.5352335965917143,0,1.0,1.4454002205672605,0.16668205652332244,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.7283774567430598,-0.5974957598679921,0.9836900309950922
0,2.3168972096221467,1,0.4140009196475869,-0.3074645962172813,-1.6866331943382116,0,2.0,0.27671302518785773,-1.6945329853886917,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.29134841532927913,1.1621356305433248,0.4960589176246241
0,2.3168972096221467,1,1.246570502494076,1.0824301544148265,0.7144164023118696,1,2.0,0.3166728819500809,-1.6945329853886917,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.339516056288,1.7134462407043902,0.5650733886549589
0,-0.7328994631965141,0,-1.239616841886121,1.4795429403097144,-0.36068043200906225,0,7.0,2.2563898055990097,0.16668205652332244,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.03908817695918921,1.3861477006450003,2.342823878997781
0,-0.7328994631965141,1,-0.30661353306839034,0.3874827790987726,1.4311476251924908,0,8.0,-0.36264468300771535,0.16668205652332244,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-0.29134841532927913,-0.19378277690073642,-0.8419926609278521
0,-0.7328994631965141,1,1.227543726482481,0.7845955649936606,-0.18149762628890695,0,8.0,-0.8390641729996414,0.16668205652332244,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-0.6324442525302787,-0.303258079321908,-1.1053822934054218
0,2.3168972096221467,1,-0.4914497740806882,1.2809865473622704,1.1802916971842734,0,1.0,0.5764119509045323,2.027897098435336,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-0.44057784410471645,-0.4888329743472345,0.9836900309950922
0,0.7919988732128163,0,-1.239616841886121,-0.10890820326983729,-0.0023148205687516274,2,8.5,1.2257596232906611,0.16668205652332244,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2.3095073433283426,0.09015810202999856,0.4256777349522435
0,-0.7328994631965141,0,-0.6691098262166404,-0.20818639974355926,-0.3248438708650312,0,6.0,2.2563898055990097,0.16668205652332244,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.7390367016555911,0.6745434261588146,1.0139381589442868
0,-0.7328994631965141,0,-0.0830982923785413,-1.300246560954501,-0.6115363600172797,0,2.0,1.1431875118363461,0.16668205652332244,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.6963997220054661,1.2058716564164986,0.5307336666235081
0,-0.7328994631965141,0,0.8390748965294751,-1.399524757428223,1.538657308624584,0,4.0,-1.3767707821178277,0.16668205652332244,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.38728161954206025,-0.29558291143787924,-1.1053822934054218
0,0.7919988732128163,0,0.9848371182930468,1.1817083508885484,1.3236379417603976,0,2.0,-0.06957322440960771,0.16668205652332244,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.639943935616811,1.0247179444488361,0.12932835855465968
0,2.3168972096221467,1,-1.239616841886121,1.3802647438359925,1.0011088914641182,0,1.0,1.5853983341506712,-1.6945329853886917,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,-0.7496959465681223,-0.8033618752988626,0.8284630211325256
0,-0.7328994631965141,0,0.3508307065571863,1.8766557262046024,0.2843776685834969,0,2.0,-0.32268482624549194,0.16668205652332244,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.9309031100811533,0.5578848013996878,-0.7418696010843346
1,2.3168972096221467,0,-0.10930125726648236,0.4867609755724946,-0.1456610651448759,0,8.5,0.5164721657611975,2.027897098435336,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-0.7177182118305285,0.6829100127107944,0.8913696824772673
0,-0.7328994631965141,1,-0.12638585371980074,-0.9031337750596131,-0.5040266765851865,4,3.0,-0.3181976590049306,2.027897098435336,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.6324442525302787,-0.1886274267017261,-0.6928462916953714
0,0.7919988732128163,0,-0.500963162086486,1.4795429403097144,0.5352335965917143,0,1.0,0.2167732400445226,0.16668205652332244,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9984202190870005,-0.8275950601388925,0.38995749879142894
0,-0.7328994631965141,0,1.3627391747171214,1.6780993332571583,-0.8623922880254972,1,1.0,-1.0018559424907398,0.16668205652332244,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,-0.781673681305716,0.3108882167337719,2.342823878997781
0,-0.7328994631965141,0,0.24799394486129694,0.2882045826250506,-0.5040266765851865,0,1.0,-0.36438071400983957,2.027897098435336,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-0.781673681305716,-1.3733980303679985,-0.8419926609278521
0,-0.7328994631965141,1,0.14262247425036811,0.7845955649936606,-1.0415750937456525,0,1.0,-0.4225844681510502,0.16668205652332244,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0090794639995317,-1.4498584701163688,-0.9976730330694131
0,-0.7328994631965141,0,0.43852505135803427,0.9831519579411045,-0.10982450400084481,1,1.0,-0.6471811116374948,0.16668205652332244,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1.659293403663937,-1.5649709849846047,-1.2733253582685835
0,2.3168972096221467,0,0.7317941646578672,-0.9031337750596131,-1.2207578994658077,0,3.0,1.2252707768804516,0.16668205652332244,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.30200766024181036,0.5679778283462028,0.6661456095620306
1,0.7919988732128163,1,-0.5490567948770411,0.3874827790987726,1.7178401143447395,1,1.0,2.2563898055990097,-1.6945329853886917,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.3482062794225951,-0.9499714614291396,0.38995749879142894
0,-0.7328994631965141,1,-0.15966625259129372,-0.5060209891647253,-1.3641041440419321,0,1.0,-0.2827249694832688,-1.6945329853886917,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-0.6217850076177475,-1.2922847880571806,-0.6444899868277124
1,0.7919988732128163,1,0.6832725939985391,-0.8038555785858912,-0.8623922880254972,2,1.0,2.2563898055990097,-1.6945329853886917,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.7923329262182472,0.4379195618848286,2.342823878997781
1,-0.7328994631965141,0,0.40863523713912664,-1.2009683644807791,-0.5756997988732486,0,1.0,-1.6625099566488142,0.16668205652332244,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.3095073433283426,-1.3572572864646584,-0.7418696010843346
0,-0.7328994631965141,0,0.9921120620621862,-0.8038555785858912,-0.8623922880254972,4,8.0,-0.36264468300771535,0.16668205652332244,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.9984202190870005,-0.22516265792460166,-0.8419926609278521
0,2.3168972096221467,0,1.747718665124748,1.4795429403097144,-0.03815138171278269,0,1.0,1.3641451859918279,0.16668205652332244,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.9897299959524055,0.2017160558604341,2.3324468392717015
1,0.7919988732128163,1,-1.239616841886121,-0.9031337750596131,0.4635604743036522,0,2.0,2.004976830154016,-1.6945329853886917,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.6111257627052162,1.3140860043931315,1.2470796634726589
0,-0.7328994631965141,1,1.0444850735404705,0.08964818967760667,-0.3965169931530933,0,3.0,-1.4435694477377188,-1.6945329853886917,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.9984202190870005,-0.12477087518741994,-0.7418696010843346
0,-0.7328994631965141,1,-0.28222107454833467,-0.10890820326983729,0.39188735201559005,1,3.0,0.30705059422907344,-1.6945329853886917,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-0.33398539497940405,-0.16387914228347175,-0.7418696010843346
0,-0.7328994631965141,1,0.7425255296747877,-0.7045773821121691,-1.1490847771777457,1,4.0,-0.5287781829327411,-1.6945329853886917,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.30200766024181036,0.4605258575984418,0.46104253998306716
0,0.7919988732128163,1,1.921132256870569,-0.7045773821121691,0.42772391315962116,0,3.0,-0.11422166274041434,0.16668205652332244,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1.9897299959524055,0.8186083958202419,1.1614337461771158
0,-0.7328994631965141,1,-0.5770373478352696,1.2809865473622704,-1.3641041440419321,2,2.0,-0.3426647546266037,0.16668205652332244,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.9897299959524055,1.388294935041424,-0.7915785733636962
0,2.3168972096221467,0,0.7431509773291481,1.3802647438359925,0.5352335965917143,0,2.0,0.26199938551701396,0.16668205652332244,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-0.7710144363931848,1.7134462407043902,0.9836900309950922
0,0.7919988732128163,1,0.502419466995589,0.2882045826250506,1.6820035532007083,0,3.0,2.2563898055990097,-1.6945329853886917,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.600466517792685,0.32080341515042504,0.20576428473796973
0,-0.7328994631965141,1,1.733234614181665,-0.6052991856384472,-0.3248438708650312,0,1.0,-1.0488074921409478,-1.6945329853886917,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1.6699526485764684,-0.6517356693634193,0.599084495866579
1,0.7919988732128163,1,0.6832725939985391,-0.8038555785858912,-0.8623922880254972,2,1.0,2.2563898055990097,-1.6945329853886917,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.7923329262182472,0.4379195618848286,2.342823878997781
0,-0.7328994631965141,0,2.0453000754099078,0.8838737614673825,-1.4357772663299941,0,2.0,-0.9962299068449998,0.16668205652332244,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-0.7070589669179973,1.7134462407043902,-1.1053822934054218
0,-0.7328994631965141,1,-0.5430985830118182,1.9759339226783244,-1.2207578994658077,0,2.0,-0.2827249694832688,0.16668205652332244,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3588655243351263,1.7134462407043902,-0.6444899868277124
0,-0.7328994631965141,0,1.3839385583701793,0.8838737614673825,-1.29243102175387,0,1.0,-0.2892743900065972,-1.6945329853886917,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,-0.376622374629529,-1.4420820621651,-1.0511196580030053
0,-0.7328994631965141,0,1.0065961130052692,-1.300246560954501,0.9652723303200871,0,6.0,-1.654989694755507,0.16668205652332244,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.29134841532927913,0.7044038596118614,0.9224103477430139
1,2.3168972096221467,0,0.7093768039936864,0.7845955649936606,-0.9699019714575904,0,2.0,0.5764119509045323,0.16668205652332244,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.9202438651686221,1.4103451905706006,0.9836900309950922
0,0.7919988732128163,1,-0.5319063618285269,1.8766557262046024,-0.719046043449373,1,3.0,0.956030590145654,0.16668205652332244,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.6644219872678724,0.9448123714182604,1.5185194320789281
0,2.3168972096221467,1,1.313625074701031,1.9759339226783244,0.356050790871559,0,1.0,0.5314558591390223,0.16668205652332244,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,-0.4512370890172477,-0.07592004668062041,1.7216680701644003
0,0.7919988732128163,0,-0.13965192765176085,-0.00963000679611531,-0.1456610651448759,0,1.0,-0.1828253275777105,0.16668205652332244,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.41925935427965394,-1.1659912407678679,-0.41211092649004827
